fixture_id,date,round,home_team,away_team,home_goals,away_goals,status,venue,source,is_finished,elo_h_clean,elo_a_clean
,2014-06-25,FIFA World Cup,Bosnia and Herzegovina,Iran,3,1,FT,,kaggle,True,1479.422121027709,1444.95110644184
,2014-06-25,FIFA World Cup,Ecuador,France,0,0,FT,,kaggle,True,1502.609868685294,1602.2061606982284
,2014-06-25,FIFA World Cup,Nigeria,Argentina,2,3,FT,,kaggle,True,1477.2349492821188,1646.9573043214893
,2014-06-26,FIFA World Cup,Algeria,Russia,1,1,FT,,kaggle,True,1473.3108875925454,1498.7244711444366
,2014-06-26,FIFA World Cup,South Korea,Belgium,0,1,FT,,kaggle,True,1439.335987825587,1501.9980115720598
,2014-06-26,FIFA World Cup,Portugal,Ghana,2,1,FT,,kaggle,True,1538.5034539418266,1513.0303345786965
,2014-06-26,FIFA World Cup,USA,Germany,0,1,FT,,kaggle,True,1456.9147838194922,1685.9229163146892
,2014-06-28,FIFA World Cup,Brazil,Chile,1,1,FT,,kaggle,True,1737.1977926297072,1502.1796554578434
,2014-06-28,FIFA World Cup,Colombia,Uruguay,2,0,FT,,kaggle,True,1494.9483304719688,1520.783681276132
,2014-06-29,FIFA World Cup,Costa Rica,Greece,1,1,FT,,kaggle,True,1510.929771663254,1461.8012766203726
,2014-06-29,FIFA World Cup,Netherlands,Mexico,2,1,FT,,kaggle,True,1645.975578451786,1509.1993387548325
,2014-06-30,FIFA World Cup,France,Nigeria,2,0,FT,,kaggle,True,1598.8574542689314,1470.6712523339752
,2014-06-30,FIFA World Cup,Germany,Algeria,2,1,FT,,kaggle,True,1690.9894395600816,1474.187079581034
,2014-07-01,FIFA World Cup,Argentina,Switzerland,1,0,FT,,kaggle,True,1653.521001269633,1487.7632301921897
,2014-07-01,FIFA World Cup,Belgium,USA,2,1,FT,,kaggle,True,1511.8569071919253,1451.8482605740999
,2014-07-04,FIFA World Cup,Brazil,Colombia,2,1,FT,,kaggle,True,1730.1274176903146,1507.839010830642
,2014-07-04,FIFA World Cup,France,Germany,0,1,FT,,kaggle,True,1606.6205836624458,1696.3424953677618
,2014-07-05,FIFA World Cup,Argentina,Belgium,1,0,FT,,kaggle,True,1660.194088048853,1521.8046489938035
,2014-07-05,FIFA World Cup,Netherlands,Costa Rica,0,0,FT,,kaggle,True,1653.4813032547963,1509.2441531786608
,2014-07-08,FIFA World Cup,Brazil,Germany,1,7,FT,,kaggle,True,1735.3502780907088,1705.3107073264678
,2014-07-09,FIFA World Cup,Netherlands,Argentina,0,0,FT,,kaggle,True,1648.7672840439932,1667.6519938304216
,2014-07-12,FIFA World Cup,Brazil,Netherlands,0,3,FT,,kaggle,True,1722.315325709301,1649.4188972262373
,2014-07-13,FIFA World Cup,Germany,Argentina,1,0,FT,,kaggle,True,1718.3456597078755,1667.0003806481775
,2018-01-02,Gulf Cup,Iraq,United Arab Emirates,0,0,FT,,kaggle,True,1460.1699088887467,1468.2863412885567
,2018-01-07,Friendly,Estonia,Sweden,1,1,FT,,kaggle,True,1500.0,1525.53585337384
,2018-01-11,Friendly,Jordan,Finland,1,2,FT,,kaggle,True,1500.0,1500.0
,2018-01-11,Friendly,Denmark,Sweden,0,1,FT,,kaggle,True,1527.370620353459,1524.6554609579175
,2018-01-27,Friendly,Moldova,South Korea,0,1,FT,,kaggle,True,1500.0,1429.4770922057214
,2018-01-28,Friendly,USA,Bosnia and Herzegovina,0,0,FT,,kaggle,True,1441.9005187722216,1490.2354256447957
,2018-01-30,Friendly,Jamaica,South Korea,2,2,FT,,kaggle,True,1491.4412214159672,1443.8799569857747
,2018-01-31,Friendly,Mexico,Bosnia and Herzegovina,1,0,FT,,kaggle,True,1501.6936139518223,1488.5766844745403
,2018-02-03,Friendly,Latvia,South Korea,0,1,FT,,kaggle,True,1500.0,1445.512480020553
,2018-02-26,Friendly,Saudi Arabia,Moldova,3,0,FT,,kaggle,True,1432.4579629690797,1485.5971352199467
,2018-02-28,Friendly,Iraq,Saudi Arabia,4,1,FT,,kaggle,True,1460.4501895480673,1446.2791462361467
,2018-03-17,Friendly,Iran,Sierra Leone,4,0,FT,,kaggle,True,1434.1378018247533,1500.0
,2018-03-21,Friendly,South Africa,Angola,1,1,FT,,kaggle,True,1495.7545132723583,1487.5768388131362
,2018-03-21,Friendly,Jordan,Kuwait,1,0,FT,,kaggle,True,1488.0,1476.7014553235294
,2018-03-21,Friendly,Iraq,Qatar,2,3,FT,,kaggle,True,1471.9610102917934,1500.0
,2018-03-22,Friendly,Algeria,Tanzania,4,1,FT,,kaggle,True,1468.8340237733537,1500.0
,2018-03-22,Friendly,Denmark,Panama,1,0,FT,,kaggle,True,1515.2768439792485,1500.0
,2018-03-23,Friendly,France,Colombia,2,3,FT,,kaggle,True,1597.6523717037398,1502.616150430248
,2018-03-23,Friendly,Bulgaria,Bosnia and Herzegovina,0,1,FT,,kaggle,True,1427.754652760615,1477.0295120461064
,2018-03-23,Friendly,Curacao,Bolivia,1,1,FT,,kaggle,True,1500.0,1449.6902235218192
,2018-03-23,Friendly,Greece,Switzerland,0,1,FT,,kaggle,True,1463.486895104966,1481.0901434129696
,2018-03-23,Friendly,Mexico,Iceland,3,0,FT,,kaggle,True,1513.2407863802562,1500.0
,2018-03-23,Friendly,Japan,Mali,1,1,FT,,kaggle,True,1462.8425662724478,1500.0
,2018-03-23,Friendly,Germany,Spain,1,1,FT,,kaggle,True,1728.5850551677445,1603.3613270425408
,2018-03-23,Friendly,Netherlands,England,0,1,FT,,kaggle,True,1663.9003448146086,1575.1942817866757
,2018-03-23,Friendly,Italy,Argentina,0,2,FT,,kaggle,True,1619.9146164333374,1656.7609851883085
,2018-03-23,Friendly,Serbia,Morocco,1,2,FT,,kaggle,True,1477.1425677815023,1464.1562052054298
,2018-03-23,Friendly,Austria,Slovenia,3,0,FT,,kaggle,True,1501.1765609784704,1469.1413003043053
,2018-03-23,Friendly,Peru,Croatia,2,0,FT,,kaggle,True,1475.1095462866977,1515.9597941815225
,2018-03-23,Friendly,Uruguay,Czech Republic,2,0,FT,,kaggle,True,1507.8930009174587,1490.041737078696
,2018-03-23,Friendly,Ukraine,Saudi Arabia,1,1,FT,,kaggle,True,1502.1913739089225,1434.7683254924207
,2018-03-23,Friendly,Turkey,Republic of Ireland,1,0,FT,,kaggle,True,1525.2832413641472,1505.2222208464432
,2018-03-23,Friendly,Tunisia,Iran,1,0,FT,,kaggle,True,1441.8443977817326,1448.3857389251561
,2018-03-23,Friendly,Norway,Australia,4,1,FT,,kaggle,True,1503.0322590631326,1463.7135809448027
,2018-03-23,Friendly,Scotland,Costa Rica,0,1,FT,,kaggle,True,1453.101751417816,1513.958172389464
,2018-03-23,Friendly,Russia,Brazil,0,3,FT,,kaggle,True,1497.8482791559481,1707.8338781209297
,2018-03-23,Friendly,Portugal,Egypt,2,1,FT,,kaggle,True,1549.6252166476718,1480.884928835838
,2018-03-23,Friendly,Senegal,Uzbekistan,1,1,FT,,kaggle,True,1515.1873446680129,1500.0
,2018-03-24,Friendly,Canada,New Zealand,1,0,FT,,kaggle,True,1467.014409992269,1478.9982794492423
,2018-03-24,Friendly,Ivory Coast,Togo,2,2,FT,,kaggle,True,1487.0945801128612,1464.0521015945903
,2018-03-24,Friendly,Northern Ireland,South Korea,2,1,FT,,kaggle,True,1483.1265209860267,1459.379133919577
,2018-03-24,Friendly,Qatar,Syria,2,2,FT,,kaggle,True,1511.0336645840655,1500.0
,2018-03-24,Friendly,Sweden,Chile,1,2,FT,,kaggle,True,1536.749237332128,1509.250030397236
,2018-03-24,Friendly,Zambia,South Africa,0,2,FT,,kaggle,True,1500.0,1495.4721185499
,2018-03-26,Friendly,China,Czech Republic,1,4,FT,,kaggle,True,1470.797784724968,1478.6577559058064
,2018-03-26,Friendly,Albania,Norway,0,1,FT,,kaggle,True,1500.0,1513.6800078929584
,2018-03-26,Friendly,Curacao,Bolivia,1,0,FT,,kaggle,True,1498.2744057842303,1451.415817737589
,2018-03-26,Friendly,Portugal,Netherlands,0,3,FT,,kaggle,True,1559.2815129791315,1648.9014275282814
,2018-03-26,Friendly,Wales,Uruguay,0,1,FT,,kaggle,True,1503.161136112771,1519.2769820903484
,2018-03-27,Friendly,USA,Paraguay,1,0,FT,,kaggle,True,1443.559259942477,1489.7078125547546
,2018-03-27,Friendly,Ukraine,Japan,2,1,FT,,kaggle,True,1499.891462835089,1464.1210678613236
,2018-03-27,Friendly,Tunisia,Costa Rica,1,0,FT,,kaggle,True,1454.0703010091274,1523.877501439563
,2018-03-27,Friendly,Tanzania,DR Congo,2,0,FT,,kaggle,True,1486.9264432693994,1469.2987640768333
,2018-03-27,Friendly,Switzerland,Panama,6,0,FT,,kaggle,True,1492.4826684763154,1488.5273037147115
,2018-03-27,Friendly,Spain,Argentina,6,1,FT,,kaggle,True,1607.5083644210335,1667.4931064588484
,2018-03-27,Friendly,Romania,Sweden,1,0,FT,,kaggle,True,1517.7495815433538,1523.801426757395
,2018-03-27,Friendly,Greece,Egypt,1,0,FT,,kaggle,True,1452.09437004162,1471.2286325043783
,2018-03-27,Friendly,Poland,South Korea,3,2,FT,,kaggle,True,1532.748505557853,1448.198064718265
,2018-03-27,Friendly,Algeria,Iran,1,2,FT,,kaggle,True,1481.9075805039543,1436.1598356977613
,2018-03-27,Friendly,Australia,Colombia,0,0,FT,,kaggle,True,1453.065832114977,1517.8190971760955
,2018-03-27,Friendly,Russia,France,1,3,FT,,kaggle,True,1492.3302471378092,1582.4494249578922
,2018-03-27,Friendly,Bosnia and Herzegovina,Senegal,0,0,FT,,kaggle,True,1487.3389383597635,1514.6631262160715
,2018-03-27,Friendly,Morocco,Uzbekistan,2,0,FT,,kaggle,True,1476.6045295139415,1500.5242184519414
,2018-03-27,Friendly,Montenegro,Turkey,2,2,FT,,kaggle,True,1500.0,1536.5911272463916
,2018-03-27,Friendly,Moldova,Ivory Coast,1,2,FT,,kaggle,True,1471.7759519528797,1486.2998859262568
,2018-03-27,Friendly,Luxembourg,Austria,0,4,FT,,kaggle,True,1500.0,1512.0732272554676
,2018-03-27,AFC Asian Cup qualification,Jordan,Vietnam,1,1,FT,,kaggle,True,1499.6098995976085,1500.0
,2018-03-27,Friendly,Mexico,Croatia,0,1,FT,,kaggle,True,1524.783687092045,1502.5553424659981
,2018-03-27,Friendly,Iraq,Syria,1,1,FT,,kaggle,True,1460.927345707728,1500.3809612115951
,2018-03-27,Friendly,Hungary,Scotland,0,1,FT,,kaggle,True,1491.9356971358645,1443.182422367717
,2018-03-27,Friendly,Germany,Brazil,0,1,FT,,kaggle,True,1724.4380177892517,1713.3519101390687
,2018-03-27,Friendly,England,Italy,1,1,FT,,kaggle,True,1590.193199073003,1609.1824951627975
,2018-03-27,Friendly,Belgium,Saudi Arabia,4,0,FT,,kaggle,True,1514.346743212235,1437.0682365662542
,2018-04-18,Friendly,Trinidad and Tobago,Panama,0,1,FT,,kaggle,True,1479.3342716248956,1476.6639112721125
,2018-05-08,Friendly,Iraq,Palestine,0,0,FT,,kaggle,True,1462.284198066232,1500.0
,2018-05-09,Friendly,Algeria,Saudi Arabia,0,2,FT,,kaggle,True,1468.3365780736622,1427.6941793034055
,2018-05-15,Friendly,Saudi Arabia,Greece,2,0,FT,,kaggle,True,1441.0915500041335,1464.7545767165188
,2018-05-19,Friendly,Iran,Uzbekistan,1,0,FT,,kaggle,True,1449.7308381280534,1487.699364474281
,2018-05-20,Friendly,Jordan,Cyprus,3,0,FT,,kaggle,True,1499.6233731825164,1500.0
,2018-05-25,Friendly,Kuwait,Egypt,1,1,FT,,kaggle,True,1465.091555725921,1458.5684258294796
,2018-05-28,Friendly,Bosnia and Herzegovina,Montenegro,0,0,FT,,kaggle,True,1488.2807414625852,1501.2591607376564
,2018-05-28,Friendly,South Korea,Honduras,2,0,FT,,kaggle,True,1439.0620190707414,1436.0391351891737
,2018-05-28,Friendly,Turkey,Iran,2,1,FT,,kaggle,True,1535.3319665087351,1463.0370289333523
,2018-05-28,Friendly,Mexico,Wales,0,0,FT,,kaggle,True,1512.0169930658178,1491.717358851263
,2018-05-28,Friendly,Italy,Saudi Arabia,2,1,FT,,kaggle,True,1608.5272804077983,1453.9075806213352
,2018-05-28,Friendly,Portugal,Tunisia,2,2,FT,,kaggle,True,1550.3100027882303,1468.4494275226693
,2018-05-28,Friendly,Nigeria,DR Congo,1,1,FT,,kaggle,True,1462.9081229404608,1457.9070806609275
,2018-05-28,Friendly,USA,Bolivia,3,0,FT,,kaggle,True,1457.143866457966,1441.024513844513
,2018-05-28,Friendly,France,Republic of Ireland,2,0,FT,,kaggle,True,1591.4047953841414,1493.9143349641988
,2018-05-29,Friendly,Panama,Northern Ireland,0,0,FT,,kaggle,True,1488.756140435145,1494.3075901873387
,2018-05-29,Friendly,Argentina,Haiti,4,0,FT,,kaggle,True,1653.4416497566328,1467.5581260373744
,2018-05-29,Friendly,Peru,Scotland,2,0,FT,,kaggle,True,1488.513998002222,1456.8553349915317
,2018-05-30,Friendly,Japan,Ghana,0,2,FT,,kaggle,True,1453.3521867223576,1501.9085718728513
,2018-05-30,Friendly,Austria,Russia,1,0,FT,,kaggle,True,1523.6564005224366,1483.37487671156
,2018-05-31,Friendly,Ukraine,Morocco,0,0,FT,,kaggle,True,1510.660343974055,1489.4293834916018
,2018-05-31,Friendly,Luxembourg,Senegal,0,0,FT,,kaggle,True,1488.416826733031,1513.7213231132498
,2018-05-31,Friendly,Slovakia,Netherlands,1,1,FT,,kaggle,True,1495.3121648218407,1657.8729377191826
,2018-06-01,Friendly,France,Italy,3,1,FT,,kaggle,True,1600.1232706225007,1615.5136065271377
,2018-06-01,Friendly,Turkey,Tunisia,2,2,FT,,kaggle,True,1544.870412433017,1471.2256086272232
,2018-06-01,Friendly,South Korea,Bosnia and Herzegovina,1,3,FT,,kaggle,True,1450.9576149947284,1488.7287918019051
,2018-06-01,Friendly,Colombia,Egypt,0,0,FT,,kaggle,True,1515.608139194742,1458.793700284977
,2018-06-01,Friendly,Czech Republic,Australia,0,4,FT,,kaggle,True,1490.3863284219267,1455.2767900963304
,2018-06-01,Friendly,Algeria,Cape Verde,2,3,FT,,kaggle,True,1454.939207372934,1500.0
,2018-06-02,Friendly,Iceland,Norway,2,3,FT,,kaggle,True,1488.457099288211,1525.2077611800962
,2018-06-02,Friendly,Austria,Germany,2,1,FT,,kaggle,True,1534.2713264694219,1712.0552470925586
,2018-06-02,Friendly,Belgium,Portugal,0,0,FT,,kaggle,True,1523.7208004750837,1547.5338216836765
,2018-06-02,Intercontinental Cup,Kenya,New Zealand,2,1,FT,,kaggle,True,1500.0,1466.5845353288892
,2018-06-02,Friendly,Sweden,Denmark,0,0,FT,,kaggle,True,1511.5924245659885,1526.749540264537
,2018-06-02,Friendly,Mexico,Scotland,1,0,FT,,kaggle,True,1511.3166652650282,1445.94577017189
,2018-06-02,Friendly,England,Nigeria,2,1,FT,,kaggle,True,1590.848413828002,1462.73540498784
,2018-06-02,Friendly,Republic of Ireland,USA,2,1,FT,,kaggle,True,1485.1958597258395,1468.587522864833
,2018-06-03,COSAFA Cup,South Africa,Madagascar,0,0,FT,,kaggle,True,1507.6284971818013,1500.0
,2018-06-03,Friendly,Andorra,Cape Verde,0,0,FT,,kaggle,True,1500.0,1510.4523234112596
,2018-06-03,Friendly,Croatia,Brazil,0,2,FT,,kaggle,True,1515.3220364922254,1725.7346808357618
,2018-06-03,Friendly,Spain,Switzerland,1,1,FT,,kaggle,True,1621.559821123249,1504.3460609189144
,2018-06-03,Friendly,Saudi Arabia,Peru,0,3,FT,,kaggle,True,1446.921254501996,1499.4235628218637
,2018-06-04,Friendly,Italy,Netherlands,1,1,FT,,kaggle,True,1602.9823905653584,1652.6350470658224
,2018-06-04,Friendly,Slovakia,Morocco,1,2,FT,,kaggle,True,1500.550055475201,1490.1617635118437
,2018-06-05,COSAFA Cup,South Africa,Namibia,4,1,FT,,kaggle,True,1507.36506055556,1500.0
,2018-06-05,Intercontinental Cup,Taiwan,New Zealand,0,1,FT,,kaggle,True,1500.0,1455.7351191055827
,2018-06-05,Friendly,Russia,Turkey,1,1,FT,,kaggle,True,1472.7599507645748,1542.36423321553
,2018-06-06,Friendly,Norway,Panama,1,0,FT,,kaggle,True,1535.943151242224,1488.9478644008677
,2018-06-06,Friendly,Czech Republic,Nigeria,1,0,FT,,kaggle,True,1477.177798878261,1454.9700625708606
,2018-06-06,Friendly,Belgium,Egypt,3,0,FT,,kaggle,True,1524.5419876099309,1460.7386956250773
,2018-06-07,Friendly,Iceland,Ghana,2,2,FT,,kaggle,True,1477.7217092260832,1512.2423279374573
,2018-06-07,Friendly,South Korea,Bolivia,0,0,FT,,kaggle,True,1440.2570699322198,1429.5808574376458
,2018-06-07,Intercontinental Cup,India,New Zealand,1,2,FT,,kaggle,True,1500.0,1469.255755201969
,2018-06-07,Friendly,Uruguay,Uzbekistan,3,0,FT,,kaggle,True,1530.7207593518563,1474.3931736689822
,2018-06-07,Friendly,England,Costa Rica,2,0,FT,,kaggle,True,1598.6137562449815,1509.4983749260211
,2018-06-07,Friendly,Portugal,Algeria,3,0,FT,,kaggle,True,1546.7126345488293,1444.4868839616745
,2018-06-08,Friendly,Croatia,Senegal,2,1,FT,,kaggle,True,1509.8144435593695,1512.848878860912
,2018-06-08,Friendly,Lithuania,Iran,0,1,FT,,kaggle,True,1500.0,1453.4985830090704
,2018-06-08,Friendly,Germany,Saudi Arabia,2,1,FT,,kaggle,True,1694.3999923167853,1436.7209419510248
,2018-06-08,Friendly,Switzerland,Japan,2,0,FT,,kaggle,True,1508.2475719578717,1443.0184306577517
,2018-06-08,COSAFA Cup,South Africa,Botswana,3,0,FT,,kaggle,True,1519.1107184726534,1500.0
,2018-06-09,Friendly,France,USA,1,1,FT,,kaggle,True,1612.65448658428,1457.1607179632824
,2018-06-09,Friendly,Sweden,Peru,0,0,FT,,kaggle,True,1512.1156009348274,1509.6238753728348
,2018-06-09,Friendly,Hungary,Australia,1,2,FT,,kaggle,True,1478.2627845120498,1468.485319639996
,2018-06-09,Friendly,Denmark,Mexico,2,0,FT,,kaggle,True,1526.2263638956981,1521.0851060262141
,2018-06-09,Friendly,Tunisia,Spain,0,1,FT,,kaggle,True,1473.7317878447102,1617.6583100842918
,2018-06-09,Friendly,Estonia,Morocco,1,3,FT,,kaggle,True,1500.8803924159224,1502.5204555207065
,2018-06-10,Friendly,Austria,Brazil,0,3,FT,,kaggle,True,1551.9265812451952,1731.2422737686177
,2018-06-11,Friendly,South Korea,Senegal,0,2,FT,,kaggle,True,1439.8884426339512,1500.7440758433036
,2018-06-11,Friendly,Belgium,Costa Rica,4,1,FT,,kaggle,True,1534.3627426089956,1500.5105427110157
,2018-06-12,Friendly,Japan,Paraguay,4,2,FT,,kaggle,True,1433.2452628508267,1476.1232060392656
,2018-06-14,FIFA World Cup,Russia,Saudi Arabia,5,0,FT,,kaggle,True,1475.132343446765,1432.2827059726812
,2018-06-15,FIFA World Cup,Morocco,Iran,0,1,FT,,kaggle,True,1514.4638101685978,1467.0951629007982
,2018-06-15,FIFA World Cup,Portugal,Spain,3,3,FT,,kaggle,True,1555.2803602955657,1624.9533671180445
,2018-06-15,FIFA World Cup,Egypt,Uruguay,0,1,FT,,kaggle,True,1450.9179406260125,1540.792141282298
,2018-06-16,FIFA World Cup,France,Australia,2,1,FT,,kaggle,True,1607.6159195519679,1480.8229321922734
,2018-06-16,FIFA World Cup,Argentina,Iceland,1,1,FT,,kaggle,True,1659.5711796567323,1478.9101010959732
,2018-06-16,FIFA World Cup,Peru,Denmark,0,1,FT,,kaggle,True,1509.7099350493934,1538.0488040998216
,2018-06-16,FIFA World Cup,Croatia,Nigeria,2,0,FT,,kaggle,True,1521.919246576978,1443.7360477138616
,2018-06-17,FIFA World Cup,Germany,Mexico,0,1,FT,,kaggle,True,1698.8382282951288,1509.2626658220906
,2018-06-17,FIFA World Cup,Brazil,Switzerland,1,1,FT,,kaggle,True,1737.5459492003454,1518.0207397647969
,2018-06-17,FIFA World Cup,Costa Rica,Serbia,0,1,FT,,kaggle,True,1489.6760703037455,1464.6942434729906
,2018-06-18,FIFA World Cup,Belgium,Panama,3,0,FT,,kaggle,True,1545.1972150162658,1478.5611968210746
,2018-06-18,FIFA World Cup,Tunisia,England,1,2,FT,,kaggle,True,1466.4367308109574,1607.601588459987
,2018-06-18,FIFA World Cup,Sweden,South Korea,1,0,FT,,kaggle,True,1512.0295412582689,1429.969087193483
,2018-06-19,FIFA World Cup,Colombia,Japan,1,2,FT,,kaggle,True,1513.6631438546417,1446.7187414340451
,2018-06-19,FIFA World Cup,Poland,Senegal,1,2,FT,,kaggle,True,1541.8845512053765,1510.6634312837718
,2018-06-19,FIFA World Cup,Russia,Egypt,3,1,FT,,kaggle,True,1485.659827777619,1441.9546522500211
,2018-06-20,FIFA World Cup,Uruguay,Saudi Arabia,1,0,FT,,kaggle,True,1549.7554296582894,1421.7552216418271
,2018-06-20,FIFA World Cup,Portugal,Morocco,1,0,FT,,kaggle,True,1557.6550337697859,1500.8378172584146
,2018-06-20,FIFA World Cup,Iran,Spain,0,1,FT,,kaggle,True,1480.7211558109814,1622.5786936438244
,2018-06-21,FIFA World Cup,Denmark,Australia,1,1,FT,,kaggle,True,1549.0721791016624,1473.0176220187564
,2018-06-21,FIFA World Cup,France,Peru,1,0,FT,,kaggle,True,1615.4212297254849,1498.6865600475526
,2018-06-21,FIFA World Cup,Argentina,Croatia,0,3,FT,,kaggle,True,1653.8389241509542,1531.2635701775266
,2018-06-22,FIFA World Cup,Serbia,Switzerland,1,2,FT,,kaggle,True,1477.5556012770062,1524.7325903511326
,2018-06-22,FIFA World Cup,Brazil,Costa Rica,2,0,FT,,kaggle,True,1730.8340986140097,1476.81471249973
,2018-06-22,FIFA World Cup,Nigeria,Iceland,2,0,FT,,kaggle,True,1434.3917241133129,1484.6423566017513
,2018-06-23,FIFA World Cup,Germany,Sweden,2,1,FT,,kaggle,True,1680.871262991168,1521.2468269482913
,2018-06-23,FIFA World Cup,South Korea,Mexico,1,2,FT,,kaggle,True,1420.7518015034605,1527.2296311260516
,2018-06-23,FIFA World Cup,Belgium,Tunisia,5,2,FT,,kaggle,True,1554.923499808851,1459.0607016588106
,2018-06-24,FIFA World Cup,England,Panama,6,1,FT,,kaggle,True,1614.9776176121338,1468.8349120284895
,2018-06-24,FIFA World Cup,Japan,Senegal,2,2,FT,,kaggle,True,1461.0027237339036,1523.738877339582
,2018-06-24,FIFA World Cup,Poland,Colombia,0,3,FT,,kaggle,True,1528.8091051495664,1499.3791615547832
,2018-06-25,FIFA World Cup,Saudi Arabia,Egypt,2,1,FT,,kaggle,True,1413.9864680010264,1431.4562633640312
,2018-06-25,FIFA World Cup,Russia,Uruguay,0,3,FT,,kaggle,True,1496.158216663609,1557.52418329909
,2018-06-25,FIFA World Cup,Iran,Portugal,1,1,FT,,kaggle,True,1473.3654830377643,1567.7099450151416
,2018-06-25,FIFA World Cup,Spain,Morocco,2,2,FT,,kaggle,True,1629.9343664170415,1490.782906013059
,2018-06-26,FIFA World Cup,Denmark,France,0,0,FT,,kaggle,True,1546.4865166530872,1623.5345233623677
,2018-06-26,FIFA World Cup,Nigeria,Argentina,1,2,FT,,kaggle,True,1448.1153177599215,1637.7726450980335
,2018-06-26,FIFA World Cup,Australia,Peru,0,2,FT,,kaggle,True,1475.6032844673316,1490.5732664106697
,2018-06-26,FIFA World Cup,Iceland,Croatia,1,2,FT,,kaggle,True,1470.9187629551427,1547.3298492304473
,2018-06-27,FIFA World Cup,South Korea,Germany,2,0,FT,,kaggle,True,1412.3184456837735,1687.715769324942
,2018-06-27,FIFA World Cup,Mexico,Sweden,0,3,FT,,kaggle,True,1535.6629869457386,1514.4023206145173
,2018-06-27,FIFA World Cup,Serbia,Brazil,0,2,FT,,kaggle,True,1467.175095599783,1735.3490495771705
,2018-06-27,FIFA World Cup,Switzerland,Costa Rica,2,2,FT,,kaggle,True,1535.1130960283558,1472.2997615365691
,2018-06-28,FIFA World Cup,England,Belgium,0,1,FT,,kaggle,True,1622.2080596733483,1563.694054874089
,2018-06-28,FIFA World Cup,Japan,Poland,0,1,FT,,kaggle,True,1463.1463068638136,1515.7950550655478
,2018-06-28,FIFA World Cup,Senegal,Colombia,0,1,FT,,kaggle,True,1521.595294209672,1512.3932116388019
,2018-06-28,FIFA World Cup,Panama,Tunisia,1,2,FT,,kaggle,True,1461.604469967275,1450.2901465935724
,2018-06-30,FIFA World Cup,Uruguay,Portugal,2,1,FT,,kaggle,True,1567.426446713188,1564.529200404389
,2018-06-30,FIFA World Cup,France,Argentina,4,3,FT,,kaggle,True,1620.9161616816202,1643.8035542461284
,2018-07-01,FIFA World Cup,Croatia,Denmark,1,1,FT,,kaggle,True,1556.7324470195015,1549.1048783338347
,2018-07-01,FIFA World Cup,Russia,Spain,1,1,FT,,kaggle,True,1486.255953249511,1625.3697423697931
,2018-07-02,FIFA World Cup,Brazil,Mexico,2,0,FT,,kaggle,True,1739.5728865598273,1522.9295847488895
