date,home_team,away_team,home_goals,away_goals,round,elo_h,elo_a,elo_diff,h_win5,a_win5,h_gf5,a_gf5,h_ga5,a_ga5,h_gd5,a_gd5,h_win10,a_win10,h_gf10,a_gf10,h_ga10,a_ga10,h_gd10,a_gd10,h2h_n,h2h_h_winrate,h2h_a_winrate
1986-06-05,France,Russia,1,1,FIFA World Cup,1714.1250516043087,1708.2685928734536,5.856458730855138,0.6,0.6,2.2,2.4,1.4,0.4,0.8,2.0,0.5,0.5,2.1,1.9,1.5,0.6,0.6,1.3,0,0.0,0.0
1986-06-05,Italy,Argentina,1,1,FIFA World Cup,1856.8710446857208,1593.7497221030071,263.1213225827137,0.8,0.6,2.2,2.2,1.0,1.4,1.2,0.8,0.4,0.6,1.5,2.2,1.1,0.9,0.4,1.3,3,0.3333,0.0
1986-06-05,South Korea,Bulgaria,1,1,FIFA World Cup,1463.5117028178977,1324.5244436341943,138.98725918370337,0.0,0.0,0.33,0.8,6.33,1.4,-6.0,-0.6,0.0,0.0,0.33,0.9,6.33,2.3,-6.0,-1.4,0,0.0,0.0
1986-06-06,Hungary,Canada,2,0,FIFA World Cup,1591.7401080921397,1468.5010677580394,123.23904033410031,0.2,0.0,2.6,0.0,3.0,1.0,-0.4,-1.0,0.3,0.0,2.2,0.0,2.4,1.0,-0.2,-1.0,0,0.0,0.0
1986-06-06,England,Morocco,0,0,FIFA World Cup,1760.2773531200914,1428.1963782564644,332.08097486362703,0.4,0.0,0.6,0.5,0.2,1.5,0.4,-1.0,0.5,0.0,1.0,0.5,0.6,1.5,0.4,-1.0,0,0.0,0.0
1986-06-06,Brazil,Algeria,1,0,FIFA World Cup,1911.6288978551793,1497.7272283093725,413.9016695458067,0.8,0.5,2.8,1.5,1.0,1.5,1.8,0.0,0.8,0.5,2.4,1.5,0.8,1.5,1.6,0.0,0,0.0,0.0
1986-06-07,Poland,Portugal,1,0,FIFA World Cup,1739.1578470185618,1733.0994025005198,6.058444518042052,0.4,0.8,1.2,2.4,0.8,1.4,0.4,1.0,0.4,0.8571,1.3,2.57,0.8,1.14,0.5,1.43,0,0.0,0.0
1986-06-07,Northern Ireland,Spain,1,2,FIFA World Cup,1637.8480409473514,1469.7003813812005,168.14765956615088,0.2,0.2,1.2,0.6,1.6,1.0,-0.4,-0.4,0.2,0.2,1.1,0.7,1.8,1.0,-0.7,-0.3,1,0.0,0.0
1986-06-07,Mexico,Paraguay,1,1,FIFA World Cup,1461.892643991639,1478.5143263718808,-16.621682380241737,0.2,0.4,1.0,2.0,3.4,2.8,-2.4,-0.8,0.3,0.375,1.0,1.62,1.9,2.38,-0.9,-0.75,0,0.0,0.0
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,1643.07317626248,1518.6937281073613,124.37944815511878,1.0,0.0,1.0,0.4,0.0,1.6,1.0,-1.2,1.0,0.2,1.0,0.6,0.0,1.2,1.0,-0.6,0,0.0,0.0
1986-06-08,Germany,Scotland,2,1,FIFA World Cup,1739.2890354339856,1519.1793943198684,220.10964111411727,0.2,0.4,1.4,2.2,1.6,2.2,-0.2,0.0,0.3,0.3,1.7,1.6,1.6,1.6,0.1,0.0,0,0.0,0.0
1986-06-08,Iraq,Belgium,1,2,FIFA World Cup,1574.5463349006966,1354.8278997767584,219.7184351239382,0.0,0.2,0.0,0.6,1.0,1.4,-1.0,-0.8,0.0,0.3,0.0,0.9,1.0,1.6,-1.0,-0.7,0,0.0,0.0
1986-06-09,Russia,Canada,2,0,FIFA World Cup,1808.7742322811853,1438.8256554635623,369.948576817623,0.4,0.0,2.0,0.0,0.6,1.5,1.4,-1.5,0.5,0.0,2.0,0.0,0.7,1.5,1.3,-1.5,0,0.0,0.0
1986-06-09,Hungary,France,0,3,FIFA World Cup,1621.415520386617,1613.619412196577,7.796108190039831,0.4,0.4,2.8,2.2,2.4,1.6,0.4,0.6,0.3,0.5,2.1,2.1,2.3,1.4,-0.2,0.7,1,0.0,1.0
1986-06-10,Argentina,Bulgaria,2,0,FIFA World Cup,1712.9346640155863,1335.9238747966097,377.0107892189767,0.4,0.0,1.6,0.8,1.4,1.4,0.2,-0.6,0.5,0.0,2.1,1.0,1.0,2.2,1.1,-1.2,1,1.0,0.0
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,1452.1122716554823,1737.6861027731416,-285.5738311176592,0.0,0.6,0.5,2.0,5.0,1.0,-4.5,1.0,0.0,0.4,0.5,1.5,5.0,1.0,-4.5,0.5,0,0.0,0.0
1986-06-11,England,Poland,3,0,FIFA World Cup,1738.0053464007822,1668.6347718833774,69.37057451740475,0.2,0.4,0.2,0.8,0.2,0.8,0.0,0.0,0.4,0.4,0.9,1.3,0.6,0.8,0.3,0.5,0,0.0,0.0
1986-06-11,Mexico,Iraq,1,0,FIFA World Cup,1463.326781451207,1427.7552471140657,35.5715343371412,0.2,0.0,1.0,0.5,2.8,1.5,-1.8,-1.0,0.3,0.0,1.1,0.5,1.8,1.5,-0.7,-1.0,0,0.0,0.0
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,1577.080188912313,1401.6189875633893,175.46120134892362,0.4,0.2,2.2,0.8,2.6,1.6,-0.4,-0.8,0.3333,0.4,1.56,1.0,2.22,1.3,-0.67,-0.3,1,0.0,0.0
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,1803.6224776357042,1450.4683849757737,353.1540926599305,0.6,0.0,1.8,0.4,1.4,1.2,0.4,-0.8,0.75,0.0,2.25,0.4,1.12,1.2,1.12,-0.8,0,0.0,0.0
1986-06-12,Algeria,Spain,0,3,FIFA World Cup,1592.6567209884906,1513.1828526818506,79.47386830664004,0.4,0.2,1.2,0.6,1.4,1.0,-0.2,-0.4,0.4,0.3,1.2,0.8,1.4,0.9,-0.2,-0.1,0,0.0,0.0
1986-06-12,Northern Ireland,Brazil,0,3,FIFA World Cup,1594.3655696467013,1816.6994051760612,-222.33383552935993,0.2,0.8,1.2,2.2,1.8,0.8,-0.6,1.4,0.2,0.8,1.1,2.2,1.7,0.8,-0.6,1.4,0,0.0,0.0
1986-06-13,Denmark,Germany,2,0,FIFA World Cup,1682.4664858820981,1652.4747648231216,29.99172105897651,1.0,0.4,3.5,1.8,0.5,1.8,3.0,0.0,1.0,0.4,3.5,1.7,0.5,1.5,3.0,0.2,0,0.0,0.0
1986-06-13,Scotland,Uruguay,0,0,FIFA World Cup,1605.9936649307324,1479.3004184877432,126.69324644298922,0.2,0.0,1.8,0.6,2.2,2.6,-0.4,-2.0,0.2,0.1,1.5,0.5,1.8,1.8,-0.3,-1.3,1,0.0,0.0
1986-06-15,Mexico,Bulgaria,2,0,FIFA World Cup,1490.2659755709126,1326.702999094361,163.5629764765515,0.4,0.0,1.0,0.8,2.2,1.8,-1.2,-1.0,0.4,0.0,1.2,1.0,1.8,2.1,-0.6,-1.1,0,0.0,0.0
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,1818.3370407351733,1415.6006176628384,402.7364230723349,0.6,0.2,2.0,1.0,0.2,1.8,1.8,-0.8,0.5,0.3,1.8,0.9,0.6,1.5,1.2,-0.6,2,0.0,0.0
1986-06-16,Argentina,Uruguay,1,0,FIFA World Cup,1722.155539717835,1489.7795823158945,232.37595740194047,0.4,0.0,1.6,0.6,1.4,2.2,0.2,-1.6,0.6,0.1,2.3,0.5,1.0,1.8,1.3,-1.3,1,0.0,1.0
1986-06-16,Brazil,Poland,4,0,FIFA World Cup,1939.5447446786118,1626.480050706771,313.0646939718408,0.8,0.4,2.0,0.8,0.8,1.4,1.2,-0.6,0.9,0.4,2.5,1.2,0.8,0.8,1.7,0.4,3,0.6667,0.0
1986-06-17,Italy,France,0,2,FIFA World Cup,1847.4022477760734,1667.297262181422,180.10498559465145,0.6,0.4,2.0,2.0,1.0,1.4,1.0,0.6,0.5,0.5,1.7,2.1,1.0,1.3,0.7,0.8,2,0.0,0.0
1986-06-17,Morocco,Germany,0,1,FIFA World Cup,1630.0473032927691,1611.3496847663048,18.69761852646434,0.2,0.2,0.8,1.4,1.0,2.0,-0.2,-0.6,0.1667,0.4,0.83,1.5,1.17,1.4,-0.33,0.1,1,0.0,1.0
1986-06-18,England,Paraguay,3,0,FIFA World Cup,1780.1600675773886,1463.0985588128638,317.0615087645249,0.2,0.4,0.6,2.0,0.2,1.6,0.4,0.4,0.5,0.3,1.2,1.6,0.5,2.2,0.7,-0.6,0,0.0,0.0
1986-06-18,Denmark,Spain,1,5,FIFA World Cup,1723.591565938915,1577.4867612374917,146.1048047014233,1.0,0.4,3.0,1.2,0.33,0.8,2.67,0.4,1.0,0.4,3.0,1.0,0.33,0.7,2.67,0.3,0,0.0,0.0
1986-06-21,Brazil,France,1,1,FIFA World Cup,1955.473633896692,1733.7375876208725,221.7360462758195,0.8,0.6,2.2,1.8,0.6,0.8,1.6,1.0,0.9,0.6,2.6,2.2,0.7,1.0,1.9,1.2,1,1.0,0.0
1986-06-21,Mexico,Germany,0,0,FIFA World Cup,1515.518943385999,1642.962610128561,-127.44366674256207,0.6,0.4,1.4,1.0,1.0,1.4,0.4,-0.4,0.5,0.5,1.4,1.5,1.8,1.2,-0.4,0.3,1,0.0,1.0
1986-06-22,Argentina,England,2,1,FIFA World Cup,1734.6292127987263,1694.7358243009564,39.89338849776982,0.6,0.4,1.6,1.2,1.0,0.2,0.6,1.0,0.6,0.5,1.8,1.4,1.0,0.5,0.8,0.9,2,0.0,0.5
1986-06-22,Spain,Belgium,1,1,FIFA World Cup,1756.0888970530893,1470.2236801673866,285.8652168857027,0.6,0.4,2.0,1.8,0.6,1.8,1.4,0.0,0.5,0.4,1.5,1.2,0.8,1.4,0.7,-0.2,0,0.0,0.0
1986-06-25,France,Germany,0,2,FIFA World Cup,1850.647925289138,1632.4265988801249,218.22132640901305,0.6,0.4,1.6,0.8,0.4,0.8,1.2,0.0,0.5,0.4,1.9,1.1,1.0,1.1,0.9,0.0,2,0.5,0.0
1986-06-25,Argentina,Belgium,2,0,FIFA World Cup,1761.1995997219205,1490.5211856794426,270.6784140424779,0.8,0.4,1.8,2.0,0.6,1.8,1.2,0.2,0.6,0.4,1.7,1.3,1.0,1.4,0.7,-0.1,1,0.0,0.0
1986-06-28,France,Belgium,4,2,FIFA World Cup,1780.5947763854717,1474.8690839790459,305.7256924064259,0.4,0.4,1.4,1.8,0.8,1.8,0.6,0.0,0.5,0.3,1.8,1.2,1.1,1.6,0.7,-0.4,1,1.0,0.0
1986-06-29,Argentina,Germany,3,2,FIFA World Cup,1776.8517014223173,1702.479747783791,74.37195363852629,0.8,0.6,1.6,1.0,0.4,0.6,1.2,0.4,0.7,0.4,1.9,1.2,0.9,1.1,1.0,0.1,2,0.0,0.0
1990-06-08,Argentina,Cameroon,0,1,FIFA World Cup,1800.5262311635672,1546.1856874374118,254.34054372615537,1.0,0.0,2.0,0.33,0.6,0.33,1.4,0.0,0.7,0.0,1.8,0.33,1.0,0.33,0.8,0.0,0,0.0,0.0
1990-06-09,Italy,Austria,1,0,FIFA World Cup,1780.9619223366228,1512.757721955705,268.2042003809179,0.4,0.4,1.6,1.0,1.4,0.8,0.2,0.2,0.5,0.4,1.7,1.0,1.2,1.3,0.5,-0.3,2,0.5,0.0
1990-06-09,Russia,Romania,0,2,FIFA World Cup,1763.7139782306251,1500.559643006583,263.15433522404214,0.4,0.2,2.4,1.6,1.0,2.0,1.4,-0.4,0.4,0.25,1.9,1.5,1.0,2.12,0.9,-0.62,0,0.0,0.0
1990-06-09,United Arab Emirates,Colombia,0,2,FIFA World Cup,1600.0,1431.3374931890903,168.6625068109097,0.5,0.0,0.0,1.67,0.0,3.67,0.0,-2.0,0.5,0.0,0.0,1.67,0.0,3.67,0.0,-2.0,0,0.0,0.0
1990-06-10,Brazil,Sweden,2,1,FIFA World Cup,1938.5632962284267,1547.48674630585,391.07654992257676,0.8,0.2,2.0,1.0,0.2,1.6,1.8,-0.6,0.8,0.3,2.5,0.9,0.7,0.9,1.8,0.0,4,0.5,0.0
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,1778.8052180425411,1582.0485373740182,196.7566806685229,0.4,0.2,1.0,0.8,1.0,1.2,0.0,-0.4,0.4,0.2,1.4,1.4,1.4,1.0,0.0,0.4,4,0.75,0.0
1990-06-10,USA,Czechoslovakia,1,5,FIFA World Cup,1576.006313829523,1461.1342190967696,114.87209473275334,0.2,0.0,1.2,0.6,4.2,1.4,-3.0,-0.8,0.4286,0.2,1.71,1.0,3.0,1.8,-1.29,-0.8,0,0.0,0.0
1990-06-11,Costa Rica,Scotland,1,0,FIFA World Cup,1600.0,1495.514501102581,104.48549889741889,0.5,0.0,0.0,0.8,0.0,1.8,0.0,-1.0,0.5,0.2,0.0,1.5,0.0,1.8,0.0,-0.3,0,0.0,0.0
1990-06-11,England,Republic of Ireland,1,1,FIFA World Cup,1768.1654373777621,1500.0,268.16543737776215,0.4,0.5,1.4,0.0,0.6,0.0,0.8,0.0,0.5,0.5,1.3,0.0,0.4,0.0,0.9,0.0,0,0.0,0.0
1990-06-12,Netherlands,Egypt,1,1,FIFA World Cup,1796.7237745458294,1442.3941500177402,354.3296245280892,0.4,0.0,2.4,2.0,2.0,4.0,0.4,-2.0,0.5,0.0,2.0,2.0,1.2,4.0,0.8,-2.0,0,0.0,0.0
1990-06-12,Belgium,South Korea,2,0,FIFA World Cup,1561.6568098783086,1342.3961266525505,219.26068322575816,0.2,0.0,1.8,0.8,2.4,4.6,-0.6,-3.8,0.2,0.0,1.3,0.8,2.0,4.6,-0.7,-3.8,0,0.0,0.0
1990-06-13,Uruguay,Spain,0,0,FIFA World Cup,1577.3059092350031,1635.7913915410334,-58.485482306030235,0.0,0.6,0.4,2.2,2.2,0.8,-1.8,1.4,0.1,0.4,0.5,1.5,1.8,0.9,-1.3,0.6,1,0.0,0.0
1990-06-13,Argentina,Russia,2,0,FIFA World Cup,1751.7966766295758,1589.9340383305282,161.8626382990476,0.8,0.4,1.6,2.4,0.8,1.4,0.8,1.0,0.6,0.4,1.6,1.9,1.1,1.1,0.5,0.8,0,0.0,0.0
1990-06-14,Cameroon,Romania,2,1,FIFA World Cup,1694.9152419714032,1574.3395829066799,120.57565906472337,0.25,0.4,0.5,1.4,0.25,1.4,0.25,0.0,0.25,0.3333,0.5,1.56,0.25,1.89,0.25,-0.33,0,0.0,0.0
1990-06-14,Italy,USA,1,0,FIFA World Cup,1791.519999897025,1401.8077618438228,389.7122380532021,0.4,0.2,1.2,1.2,1.2,4.0,0.0,-2.8,0.6,0.375,1.7,1.62,1.1,3.25,0.6,-1.62,1,1.0,0.0
1990-06-14,Yugoslavia,Colombia,1,0,FIFA World Cup,1656.4624048445123,1496.6143796022702,159.8480252422421,0.2,0.25,0.8,1.75,1.6,2.75,-0.8,-1.0,0.2,0.25,1.5,1.75,1.3,2.75,0.2,-1.0,1,0.0,0.0
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,1804.391350572047,1434.72311358682,369.66823698522694,0.6,0.0,1.8,0.0,0.8,2.0,1.0,-2.0,0.4,0.0,1.6,0.0,1.4,2.0,0.2,-2.0,0,0.0,0.0
1990-06-15,Austria,Czechoslovakia,0,1,FIFA World Cup,1602.1996443953028,1535.3327710824697,66.86687331283315,0.2,0.2,0.8,1.4,1.0,1.2,-0.2,0.2,0.3,0.3,0.9,1.4,1.4,1.6,-0.5,-0.2,1,1.0,0.0
1990-06-16,England,Netherlands,0,0,FIFA World Cup,1748.7254564205782,1673.6297015178857,75.09575490269253,0.4,0.4,1.6,2.2,0.6,1.6,1.0,0.6,0.4,0.4,1.1,1.9,0.4,1.3,0.7,0.6,0,0.0,0.0
1990-06-16,Sweden,Scotland,1,2,FIFA World Cup,1641.7720768915656,1474.2740111194828,167.49806577208278,0.2,0.0,0.8,0.6,1.2,1.2,-0.4,-0.6,0.2,0.2,0.9,1.4,1.1,1.8,-0.2,-0.4,0,0.0,0.0
1990-06-16,Brazil,Costa Rica,1,0,FIFA World Cup,1944.277965642711,1521.2404899830983,423.0374756596127,0.8,1.0,2.2,1.0,0.4,0.0,1.8,1.0,0.8,1.0,2.5,1.0,0.7,0.0,1.8,1.0,0,0.0,0.0
1990-06-17,Belgium,Uruguay,3,1,FIFA World Cup,1581.5109233725216,1482.308785934901,99.20213743762065,0.4,0.0,1.8,0.4,2.0,1.6,-0.2,-1.2,0.3,0.0,1.4,0.4,1.9,1.8,-0.5,-1.4,0,0.0,0.0
1990-06-17,Republic of Ireland,Egypt,0,0,FIFA World Cup,1619.439980957184,1465.488223045684,153.95175791149995,0.0,0.0,1.0,1.5,1.0,2.5,0.0,-1.0,0.0,0.0,1.0,1.5,1.0,2.5,0.0,-1.0,0,0.0,0.0
1990-06-17,South Korea,Spain,1,3,FIFA World Cup,1422.5420131583376,1630.7885148411356,-208.246501682798,0.0,0.6,0.8,2.2,3.2,0.6,-2.4,1.6,0.0,0.4,0.67,1.4,4.17,0.8,-3.5,0.6,0,0.0,0.0
1990-06-18,Cameroon,Russia,0,4,FIFA World Cup,1714.9026825138453,1564.5028691620084,150.39981335183688,0.4,0.2,0.8,1.2,0.4,1.8,0.4,-0.6,0.4,0.4,0.8,1.8,0.4,1.1,0.4,0.7,0,0.0,0.0
1990-06-18,Argentina,Romania,1,1,FIFA World Cup,1777.2278457980956,1554.3521423642378,222.87570343385778,0.8,0.4,1.8,1.4,0.8,1.4,1.0,0.0,0.7,0.3,1.7,1.5,0.9,1.9,0.8,-0.4,0,0.0,0.0
1990-06-19,Austria,USA,2,1,FIFA World Cup,1566.496140808049,1396.052357009871,170.44378379817795,0.0,0.2,0.4,1.0,1.2,2.8,-0.8,-1.8,0.3,0.3333,0.9,1.44,1.4,3.0,-0.5,-1.56,0,0.0,0.0
1990-06-19,Germany,Colombia,1,1,FIFA World Cup,1816.3621126178425,1479.5188521655946,336.84326045224793,0.6,0.2,2.6,1.4,1.0,2.4,1.6,-1.0,0.5,0.2,1.8,1.4,1.2,2.4,0.6,-1.0,0,0.0,0.0
1990-06-19,Italy,Czechoslovakia,2,0,FIFA World Cup,1797.2754047309768,1571.0362746697235,226.23913006125326,0.6,0.4,1.2,1.6,1.0,1.0,0.2,0.6,0.7,0.3,1.7,1.4,1.0,1.6,0.7,-0.2,1,1.0,0.0
1990-06-19,Yugoslavia,United Arab Emirates,4,1,FIFA World Cup,1673.557932281188,1422.7523515410246,250.80558074016335,0.4,0.0,0.8,0.5,1.2,3.5,-0.4,-3.0,0.3,0.0,1.6,0.5,1.3,3.5,0.3,-3.0,0,0.0,0.0
1990-06-20,Brazil,Scotland,1,0,FIFA World Cup,1949.1096242256076,1517.7116832290494,431.3979409965582,0.8,0.2,2.2,0.6,0.4,1.0,1.8,-0.4,0.8,0.3,2.2,1.5,0.6,1.6,1.6,-0.1,2,0.5,0.0
1990-06-20,Sweden,Costa Rica,1,2,FIFA World Cup,1598.334404781999,1516.4088314002017,81.92557338179722,0.0,0.5,0.6,0.5,1.4,0.5,-0.8,0.0,0.2,0.5,1.0,0.5,1.3,0.5,-0.3,0.0,0,0.0,0.0
1990-06-21,Belgium,Spain,1,2,FIFA World Cup,1614.0003646703483,1651.6410922699895,-37.640727599641195,0.4,0.6,1.6,2.4,1.6,0.6,0.0,1.8,0.4,0.4,1.7,1.5,1.7,0.8,0.0,0.7,1,0.0,0.0
1990-06-21,England,Egypt,1,0,FIFA World Cup,1742.3402929374074,1477.9747626151038,264.3655303223036,0.4,0.0,1.6,1.0,0.6,1.67,1.0,-0.67,0.3,0.0,0.9,1.0,0.4,1.67,0.5,-0.67,0,0.0,0.0
1990-06-21,Republic of Ireland,Netherlands,1,1,FIFA World Cup,1606.953441387764,1680.0148650010565,-73.06142361329239,0.0,0.2,0.5,1.2,0.5,1.4,0.0,-0.2,0.0,0.3,0.5,1.7,0.5,1.3,0.0,0.4,0,0.0,0.0
1990-06-21,South Korea,Uruguay,0,1,FIFA World Cup,1401.6894357294836,1449.8193446370742,-48.12990890759056,0.0,0.0,1.0,0.4,2.4,2.0,-1.4,-1.6,0.0,0.0,0.71,0.4,4.0,1.8,-3.29,-1.4,0,0.0,0.0
1990-06-23,Czechoslovakia,Costa Rica,4,1,FIFA World Cup,1651.796799519673,1553.35459593335,98.44220358632288,0.4,0.6667,1.4,1.0,1.2,0.67,0.2,0.33,0.2,0.6667,1.1,1.0,1.7,0.67,-0.6,0.33,0,0.0,0.0
1990-06-23,Cameroon,Colombia,2,1,FIFA World Cup,1635.7178752768627,1501.9735560467,133.74431923016277,0.4,0.2,0.8,1.4,1.2,2.2,-0.4,-0.8,0.3333,0.1667,0.67,1.33,1.0,2.17,-0.33,-0.83,0,0.0,0.0
1990-06-24,Germany,Netherlands,2,1,FIFA World Cup,1793.9074087367371,1673.7976097537805,120.10979898295659,0.6,0.2,2.8,1.0,1.2,1.2,1.6,-0.2,0.5,0.3,1.8,1.7,1.0,1.2,0.8,0.5,2,0.5,0.0
1990-06-24,Brazil,Argentina,0,1,FIFA World Cup,1953.7317467490766,1660.2504931549272,293.4812535941494,0.8,0.6,1.8,1.6,0.4,0.8,1.4,0.8,0.8,0.7,1.9,1.7,0.6,0.7,1.3,1.0,3,0.0,0.0
1990-06-25,Republic of Ireland,Romania,0,0,FIFA World Cup,1613.17069663504,1571.3294950074062,41.841201627633836,0.0,0.4,0.67,1.6,0.67,1.4,0.0,0.2,0.0,0.2,0.67,1.3,0.67,1.9,0.0,-0.6,0,0.0,0.0
1990-06-25,Italy,Uruguay,2,0,FIFA World Cup,1816.5148798810274,1475.6898558590585,340.82502402196883,0.8,0.2,1.4,0.4,0.8,0.8,0.6,-0.4,0.7,0.1,1.7,0.5,0.9,1.7,0.8,-1.2,1,0.0,0.0
1990-06-26,England,Belgium,1,0,FIFA World Cup,1753.091998626,1487.2378697553943,265.8541288706058,0.4,0.4,1.2,1.6,0.6,1.8,0.6,-0.2,0.3,0.4,0.9,1.8,0.4,1.8,0.5,0.0,1,0.0,0.0
1990-06-26,Spain,Yugoslavia,1,2,FIFA World Cup,1778.4035871849435,1593.6092416364625,184.79434554848103,0.6,0.6,2.2,1.6,0.8,1.4,1.4,0.2,0.5,0.3,1.7,1.1,0.8,1.4,0.9,-0.3,1,1.0,0.0
1990-06-30,Yugoslavia,Argentina,0,0,FIFA World Cup,1738.2137676335515,1710.8993171354223,27.31445049812919,0.8,0.6,1.8,1.4,1.2,0.8,0.6,0.6,0.4,0.7,1.2,1.5,1.4,0.6,-0.2,0.9,0,0.0,0.0
1990-06-30,Italy,Republic of Ireland,1,0,FIFA World Cup,1827.6079685408345,1509.5752019782412,318.0327665625932,0.8,0.0,1.2,0.5,0.4,0.5,0.8,0.0,0.7,0.0,1.6,0.5,0.7,0.5,0.9,0.0,0,0.0,0.0
1990-07-01,Cameroon,England,2,3,FIFA World Cup,1654.7079950177167,1663.7682896657977,-9.060294648081026,0.6,0.4,1.2,0.8,1.4,0.6,-0.2,0.2,0.4286,0.4,0.86,1.0,1.0,0.4,-0.14,0.6,0,0.0,0.0
1990-07-01,Germany,Czechoslovakia,1,0,FIFA World Cup,1813.9306101098437,1589.807168011533,224.12344209831076,0.6,0.6,2.8,2.2,1.4,1.0,1.4,1.2,0.6,0.3,1.9,1.4,1.0,1.5,0.9,-0.1,2,0.0,0.5
1990-07-03,Italy,Argentina,1,1,FIFA World Cup,1835.8969501225445,1713.2529892785458,122.64396084399868,1.0,0.4,1.4,0.8,0.0,0.4,1.4,0.4,0.7,0.7,1.5,1.4,0.7,0.5,0.8,0.9,4,0.25,0.0
1990-07-04,Germany,England,1,1,FIFA World Cup,1826.8801717863003,1692.9861382291908,133.89403355710942,0.8,0.6,2.6,1.2,0.8,0.6,1.8,0.6,0.6,0.5,1.8,1.3,0.9,0.6,0.9,0.7,3,0.0,0.3333
1990-07-07,Italy,England,2,1,FIFA World Cup,1825.7260090631164,1704.0072029558266,121.71880610728977,0.8,0.6,1.4,1.2,0.2,0.6,1.2,0.6,0.6,0.5,1.3,1.4,0.7,0.6,0.6,0.8,0,0.0,0.0
1990-07-08,Germany,Argentina,1,0,FIFA World Cup,1815.8591070596644,1723.4239303379738,92.4351767216906,0.6,0.4,2.0,1.0,0.8,0.4,1.2,0.6,0.6,0.6,1.9,1.3,0.8,0.6,1.1,0.7,3,0.0,0.3333
1994-06-17,Germany,Bolivia,1,0,FIFA World Cup,1838.060745737224,1329.1569250854157,508.90382065180825,0.6,0.0,1.2,0.0,0.6,5.33,0.6,-5.33,0.6,0.0,1.9,0.0,0.8,5.33,1.1,-5.33,0,0.0,0.0
1994-06-17,Spain,South Korea,2,2,FIFA World Cup,1733.7990611878545,1275.8189245074993,457.98013668035514,0.4,0.0,1.4,0.8,1.0,2.0,0.4,-1.2,0.5,0.0,1.7,0.62,0.8,3.62,0.9,-3.0,1,0.0,0.0
1994-06-18,USA,Switzerland,1,1,FIFA World Cup,1479.6925766632587,1375.3578689581182,104.33470770514054,0.2,0.0,1.0,0.4,2.6,2.8,-1.6,-2.4,0.3,0.2,1.4,1.4,2.9,2.8,-1.5,-1.4,0,0.0,0.0
1994-06-18,Italy,Republic of Ireland,0,1,FIFA World Cup,1845.6258339230917,1501.2862203965312,344.33961352656047,0.8,0.0,1.6,0.4,0.4,0.6,1.2,-0.2,0.7,0.0,1.4,0.4,0.7,0.6,0.7,-0.2,1,1.0,0.0
1994-06-18,Colombia,Romania,1,3,FIFA World Cup,1582.983436305846,1574.924989664205,8.058446641641012,0.2,0.2,0.8,1.2,1.8,1.2,-1.0,0.0,0.1429,0.2,1.29,1.3,2.14,1.5,-0.86,-0.2,0,0.0,0.0
1994-06-19,Belgium,Morocco,1,0,FIFA World Cup,1576.5615787155966,1498.434377930513,78.12720078508369,0.4,0.2,1.6,0.8,1.6,0.6,0.0,0.2,0.4,0.1429,1.7,0.71,1.7,1.14,0.0,-0.43,0,0.0,0.0
1994-06-19,Cameroon,Sweden,2,2,FIFA World Cup,1625.4901464543236,1461.3886402488506,164.10150620547302,0.6,0.0,1.4,0.6,1.8,1.6,-0.4,-1.0,0.375,0.2,1.0,1.1,1.25,1.5,-0.25,-0.4,0,0.0,0.0
1994-06-19,Norway,Mexico,1,0,FIFA World Cup,1586.446996674011,1426.054954634435,160.39204203957593,0.0,0.6,1.0,1.2,2.0,0.4,-1.0,0.8,0.0,0.4,1.0,1.0,2.0,1.8,-1.0,-0.8,0,0.0,0.0
1994-06-20,Brazil,Russia,2,0,FIFA World Cup,1903.0829227685817,1643.687676398991,259.3952463695907,0.6,0.4,1.0,1.8,0.6,1.6,0.4,0.2,0.7,0.4,1.6,1.9,0.6,1.1,1.0,0.8,2,1.0,0.0
1994-06-20,Netherlands,Saudi Arabia,2,1,FIFA World Cup,1753.774408380674,1500.0,253.774408380674,0.0,0.5,0.8,0.0,1.4,0.0,-0.6,0.0,0.2,0.5,1.5,0.0,1.4,0.0,0.1,0.0,0,0.0,0.0
1994-06-21,Germany,Spain,1,1,FIFA World Cup,1841.1036499742438,1607.8091969235804,233.29445305066338,0.8,0.4,1.2,1.6,0.4,1.2,0.8,0.4,0.7,0.5,2.0,1.9,0.8,1.0,1.2,0.9,2,0.5,0.0
1994-06-21,Nigeria,Bulgaria,3,0,FIFA World Cup,1600.0,1301.4500312792748,298.54996872072525,0.5,0.0,0.0,0.6,0.0,2.0,0.0,-1.4,0.5,0.0,0.0,0.9,0.0,2.0,0.0,-1.1,0,0.0,0.0
1994-06-21,Argentina,Greece,4,0,FIFA World Cup,1801.2222916604144,1500.0,301.2222916604144,0.2,0.5,0.6,0.0,0.6,0.0,0.0,0.0,0.5,0.5,1.2,0.0,0.7,0.0,0.5,0.0,0,0.0,0.0
